rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/fps,rollout/exploration_rate,time/total_timesteps,rollout/tel_mean,rollout/ho_prob,rollout/tran_mean,time/time_elapsed,train/loss,train/n_updates,train/learning_rate
49.0835615,4,29.25,14,0.7777000000000001,117,0.00012163810063136688,0.7692307692307693,0.9996956037677519,8,,,
55.55623075,8,26.75,14,0.5934000000000001,214,1.9422085294295304,0.5517241379310345,0.8842249397123231,15,,,
52.613967,12,27.166666666666668,14,0.38059999999999994,326,0.0003355207277093499,0.9047619047619048,0.8175582990397804,22,,,
59.04864518750001,16,27.875,14,0.15260000000000018,446,2.7220578055475455,0.6551724137931034,0.8686394849191726,31,,,
62.10889504999999,20,27.25,13,0.05,545,0.24420121494734257,0.75,0.9976877960112853,40,1.0046706199645996,44,0.05
58.34478041666666,24,26.833333333333332,12,0.05,644,1.887222134101742,0.5,0.8666673620126734,50,1.0175367593765259,143,0.05
56.05996810714284,28,26.535714285714285,12,0.05,743,0.00013857118142843322,0.7931034482758621,0.7532038227155953,61,1.053882122039795,242,0.05
58.9974530625,32,26.4375,11,0.05,846,5.906688611296379,0.5517241379310345,0.9323518086179958,72,1.161811113357544,345,0.05
59.33125705555555,36,26.52777777777778,11,0.05,955,3.021860634531205,0.7586206896551724,0.7999825407897209,84,1.1550557613372803,454,0.05
